label,X,Z,X_,Z
1,0.0,133.31194
2,4.988878751929198,133.51584
3,9.977757503956678,133.59322
4,14.966636255386728,133.99214
5,19.955515007315924,134.26898
6,24.944393759343406,134.54463
7,29.933272511272605,135.18303
8,34.922151262702656,135.84802
9,39.911030014631855,135.9924
10,44.89990876665934,136.27684
11,49.888787518588536,136.41443
12,54.87766627001859,136.58664
13,59.86654502204607,136.5305
14,64.85542377397526,136.11855
15,69.84430252590445,136.27281
16,74.83318127793193,136.52379
17,79.82206002936198,136.80685
18,84.81093878129117,137.08275
19,89.79981753322036,137.26929
20,94.78869628524784,137.35983
21,99.77757503667789,137.64526
22,104.76645378860708,138.65457
23,109.75533254063456,138.92818
24,114.74421129256375,139.06754
25,119.7330900439938,138.87418
26,124.72196879602127,138.88559
27,129.71084754795046,138.93336
28,134.69972629987967,138.89772
29,139.68860505180888,138.8883
30,144.67748380333722,138.92104
31,149.66636255526643,138.97795
32,154.65524130719564,139.04745
33,159.64412005922313,139.00888
34,164.63299881065316,138.98903
35,169.62187756258237,138.89075
36,174.61075631460986,138.83861
37,179.59963506653907,138.82634
38,184.5885138179691,138.7578
39,189.5773925699966,138.51814
40,194.5662713219258,138.41315
41,199.555150073855,138.32529
42,204.54402882528504,138.4738
43,209.53290757731253,138.37727
44,214.52178632924173,138.37372
45,219.51066508117094,138.34117
46,224.49954383319843,138.40962
47,229.48842258462847,138.41138
48,234.47730133655767,138.47429
49,239.46618008858516,138.42703
50,244.45505884051437,138.24739
51,249.4439375919444,138.09737
52,254.4328163438736,138.1342
53,259.4216950959011,138.21611
54,264.4105738478303,138.64293
55,269.3994525992603,138.25557
56,274.3883313512878,137.83116
57,279.37721010321695,137.89343
58,284.3530075607294,138.0323
59,289.3288050187023,138.29907
60,294.30460247621477,138.36649
61,299.2803999341877,138.3285
62,304.25619739170014,138.45802
63,309.2319948496731,138.47939
64,314.2077923071855,138.78262
65,319.18358976469796,138.90668
66,324.1593872226709,139.27208
67,329.13518468018333,139.44453
68,334.11098213815626,139.50609
69,339.0867795956687,139.5893
70,344.06257705364163,139.68306
71,349.0383745111541,139.70743
72,354.014171969127,139.72545
73,358.98996942663945,139.78525
74,363.9657668841519,139.87894
75,368.9415643421248,140.10266
76,373.91736179963726,140.35568
77,378.8931592576102,140.54724
78,383.86895671512264,140.35638
79,388.84475417309557,140.58717
80,393.820551630608,140.50821
