label,X,Z,X_,Z
1,0.0,130.90483
2,0.9809137781923416,130.89882
3,1.9618275563846832,130.90778
4,2.9427413345770246,130.92082
5,3.9236551128848323,130.94443
6,4.904568891077174,130.97845
7,5.885482669269516,130.997
8,6.866396447461858,131.01591
9,7.8473102256541996,131.02023
10,8.828224003846541,131.02023
11,9.809137782038883,131.0297
12,10.790051560346692,131.04393
13,11.770965338539034,131.06291
14,12.751879116731375,131.09486
15,13.732792894923717,131.11357
16,14.713706673116059,131.13092
17,15.6946204513084,131.15222
18,16.67553422950074,131.1939
19,17.65644800780855,131.23953
20,18.63736178600089,131.26054
21,19.618275564193233,131.30536
22,20.599189342385575,131.34352
23,21.580103120577917,131.42152
24,22.56101689877026,131.48581
25,23.5419306769626,131.54776
26,24.52284445527041,131.58485
27,25.50375823346275,131.62231
28,26.484672011655093,131.67268
29,27.465585789847434,131.69838
30,28.446499568039776,131.73135
31,29.427413346232118,131.75299
32,30.408327124539927,131.75589
33,31.38924090273227,131.74416
34,32.37015468092461,131.73286
35,33.351068459116945,131.72852
36,34.33198223730928,131.7089
37,35.31289601550162,131.72107
38,36.29380979369396,131.72005
39,37.27472357200177,131.71196
40,38.25563735019411,131.72382
41,39.236551128386445,131.74458
42,40.21746490657878,131.75342
43,41.19837868477112,131.70961
44,42.17929246296346,131.70837
45,43.1602062411558,131.70206
46,44.14112001946361,131.7109
47,45.122033797655945,131.72487
48,46.10294757584828,131.74973
49,47.08386135404062,131.7653
50,48.09884069829043,131.78429
51,49.11382004254024,131.81024
52,50.12879938679005,131.84512
53,51.14377873102775,131.86285
54,52.15875807527756,131.895
55,53.17373741952737,131.929
56,54.18871676377718,131.97041
57,55.20369610802699,132.01836
58,56.2186754522768,132.06902
59,57.23365479652661,132.11021
60,58.24863414076431,132.14316
61,59.26361348513052,132.18655
62,60.27859282938033,132.20084
63,61.29357217363014,132.21727
64,62.30855151787995,132.24498
65,63.32353086212976,132.27097
66,64.33851020636746,132.31024
67,65.35348955061727,132.35231
68,66.36846889486708,132.37541
69,67.38344823911689,132.40326
70,68.3984275833667,132.43593
71,69.4134069276165,132.44728
72,70.42838627186632,132.47139
73,71.44336561610402,132.47955
74,72.45834496035383,132.48251
75,73.47332430460364,132.47414
76,74.48830364885345,132.47227
77,75.50328299310326,132.45927
78,76.51826233735306,132.4996
79,77.53324168160287,132.57843
80,78.54822102584058,132.73257
81,79.56320037009039,132.83427
82,80.5781797143402,132.90509
83,81.59315905859,132.94853
84,82.60813840283981,132.95512
85,83.62311774720602,132.8226
86,84.63809709144373,132.63634
87,85.65307643569354,132.62242
88,86.66805577994334,132.62675
89,87.68303512419315,132.63475
90,88.69801446844296,132.63228
91,89.71299381269277,132.66045
92,90.72797315694258,132.67093
93,91.74295250118028,132.6897
94,92.7579318454301,132.71393
95,93.7729111896799,132.73407
96,94.78789053392971,132.7451
